word,pronunciation,meaning1,meaning2,meaning3
fluorescence,fluorescence,(vật lý) sự huỳnh quang; phát huỳnh quang,,
cervical,'sə:vikəl,(giải phẫu) (thuộc) cổ,,
affiliation,"ə,fili'eiʃn","sự nhập hội, sự nhập đoàn","sự sáp nhập, sự nhập vào, sự liên kết",(pháp lý) sự xác định tư cách làm bố (một đứa con hoang để có trách nhiệm nuôi)
neo,,tiền tố,mới; hiện đại; ở dạng mới hơn; tân,tiền tố
computational,,có sử dụng máy điện toán,,
tor,tɔ:,"núi đá nhọn; mỏm núi, ngọn núi",,
portuguese,",pɔ:tju'gi:z",(thuộc) Bồ-đào-nha,người Bồ-đào-nha,tiếng Bồ-đào-nha
solemn,'sɔləm,"theo nghi thức, trọng thể, long trọng; trang nghiêm","uy nghi, uy nghiêm","nghiêm trang, nghiêm nghị"
confinement,kən'fainmənt,"sự giam, sự giam hãm",sự hạn chế,"sự ở cữ, sự đẻ"
tribune,'tribju:n,(sử học) quan bảo dân,diễn đàn,khán đài
algebra,'ældʤibrə,đại số học,,
urinary,'ju rin ri,(thuộc) nước tiểu,,
intervene,",intə'vi:n","xen vào, can thiệp","ở giữa, xảy ra ở giữa",
feminine,'feminin,"(thuộc) đàn bà, như đàn bà; yểu điệu dịu dàng (như đàn bà)",(ngôn ngữ học) (thuộc) giống cái,"(từ hiếm,nghĩa hiếm) cái, mái"
arbitrator,'ɑ:bitreitə,"(pháp lý) người phân xử, trọng tài","quan toà, thẩm phán",
seminary,'seminəri,"trường dòng, trường đạo","(từ Mỹ,nghĩa Mỹ) trường nữ tư thục","(từ Mỹ,nghĩa Mỹ) lò, ổ"
diplomacy,di'plouməsi,thuật ngoại giao; ngành ngoại giao; khoa ngoại giao,"sự khéo léo trong giao thiệp, tài ngoại giao",
analytic,",ænə'litik",(thuộc) phân tích,(thuộc) giải tích,
impedance,im'pi:dəns,(điện học) trở kháng,,
ignition,ig'niʃn,"sự đốt cháy, sự bốc cháy","sự mồi lửa, sự đánh lửa","bộ phận mồi lửa, bộ phận đánh lửa (trong máy) ((viết tắt) ign)"
advocacy,'ædvəkəsi,nhiệm vụ luật sư,lời biện hộ của luật sư; sự bào chữa (cho ai),sự ủng hộ tích cực (một sự nghiệp)
enact,i'nækt,ban hành (đạo luật),"đóng, diễn (vai kịch... trên sân khấu, trong đời sống)",
ethanol,,(hoá học) ethanol,,
innocence,'inəsns,"tính vô tội, tính không có tội","(từ Mỹ,nghĩa Mỹ) tính trong trắng; sự còn trinh",tính ngây thơ
noteworthy,"'nout,wə:ði","đáng chú ý, đáng để ý; đáng ghi nh",,
postmaster,"'poust,mɑ:stə",giám đốc sở bưu điện; trưởng phòng bưu điện,,
incubation,",inkju'beiʃn",sự ấp trứng,(y học) thời kỳ ủ bệnh,
crust,krʌst,"vỏ bánh, cùi bánh; mẩu bán mì khô","vỏ cứng, vỏ (trái đất, cây...); mai (rùa...); lớp (băng tuyết); vảy cứng","(địa lý,địa chất) vỏ trái đất"
pest,pest,"người làm hại, vật làm hại",(nghĩa bóng) tai hoạ,"(từ hiếm,nghĩa hiếm),  (như) pestilence"
filtration,'filtreiʃn,sự lọc; cách lọc,,
mainstream,,xu hướng/xu thế chủ đạo,loại nhạc jaz chẳng phải truyền thống nhưng cũng chẳng hiện đại,
foam,foum,"bọt (nước biển, bia...)","bọt nước dãi, bọt mồ hôi (ở ngựa...)",(thơ ca) biển
linguistics,liɳ'gwistik,(thuộc) ngôn ngữ học,ngôn ngữ học,
felony,'feləni,"tội ác (giết người, đốt nhà, hãm hiếp...)",,
watershed,'wɔ:təʃed,đường phân nước,lưu vực sông,dốc có nước chảy
oriental,",ɔ:ri'entl",ở phương đông,người phương đông,"lóng lánh, óng ánh (ngọc trai)"
inclination,",inkli'neiʃn",(như) inclining,"sự nghiêng, sự cúi",dốc; độ nghiêng
confrontation,",kɔnfrʌn'teiʃn","sự chạm trán, sự đương đầu",sự đối chất,sự đối chiếu
continuum,,"số nhiều continua,  continuums",(triết học) thể liên tục,(toán học) continum
sociological,",sousiə'lɔdʤikəl",(thuộc) xã hội học,,
occupancy,'ɔkjupənsi,"sự chiếm đóng, sự chiếm giữ",thời gian chiếm đóng,
bulk,bʌlk,(hàng hải) trọng tải hàng hoá; hàng hoá,"phần lớn hơn, số lớn hơn",bốc hàng rời (không đóng bao...)
sufficiency,sə'fiʃənsi,"sự đủ, sự đầy đủ","(từ cổ,nghĩa cổ) khả năng; thẩm quyền",
sic,sik,đúng như nguyên văn ((thường) viết trong ngoặc đơn bên một câu trích dẫn tuy có chứa đựng sai sót hoặc vô lý nhưng vẫn được sao đúng nguyên văn),,
dilution,dai'lu:ʃn,"sự làm loãng, sự pha loãng","sự làm nhạt, sự làm phai (màu)",(nghĩa bóng) sự làm giảm bớt; sự làm mất chất
iodine,'aiədi:n,(hoá học) Iot,,
obsolete,'ɔbsəli:t,"không dùng nữa, cổ xưa, cũ; đã lỗi thời; đã quá hạn (vé xe...)",(sinh vật học) teo đi (cơ quan),người cổ
tidal,'taidl,"(thuộc) thuỷ triều, liên quan đến thuỷ triều, do thuỷ triều, chịu ảnh hưởng của thuỷ triều",xe lửa chở cá tươi,"sóng cồn, sóng triều dâng; (nghĩa bóng) phong trào, cao trào"
antiquity,æn'tikwiti,tình trạng cổ xưa,đời xưa,"người đời xưa, cổ nhân"
etc,,"nhiều hơn nữa, vân vân (khi liệt kê)",,
ditch,ditʃ,"hào, rãnh, mương",(the Ditch) (từ lóng) biển Măng-sơ; biển bắc,(từ lóng) biển
enclosure,in'klouʤə,sự rào lại (đất đai...),hàng rào vây quanh,đất có rào vây quanh
poll,poul,sự bầu cử; nơi bầu cử,"số phiếu bầu, số người bỏ phiếu",sự kiếm số cử tri
baseline,,"(Tech) đường gốc, đường không; đường quét",,
humanitarian,"hju:,mæni'teəriən",người theo chủ nghĩa nhân đạo,,
suffice,sə'fais,"đủ, đủ để","đủ cho, đáp ứng nhu cầu của",
homestead,'houmsted,nhà cửa vườn tược,"ấp, trại","(từ Mỹ,nghĩa Mỹ) đất cấp cho người di cư (với điều kiện phải ở đó và trồng trọt đất đó)"
excellency,'eksələnsi,ngài (xưng hô),phu nhân,
indefinite,in'definit,"mập mờ, không rõ ràng, không dứt khoát","không giới hạn, không hạn định",(ngôn ngữ học) bất định
capillary,kə'piləri,mao dẫn,"ống mao dẫn, mao quản",(giải phẫu) mao mạch
vertically,,trạng từ,xem vertical,
disruption,dis'rʌpʃn,"sự đập gãy, sự đập vỗ, sự phá vỡ; sự gẫy vỡ","tình trạng xâu xé, tình trạng chia rẽ",(điện học) sự đánh thủng
pact,pækt,"hiệp ước, công ước",hiệp ước hoà bình,
discriminatory,dis'kriminətəri,"phân biệt, biết phân biệt, có óc phán đoán, biết suy xét, sáng suốt",,
automotive,",ɔ:tə'moutiv",tự động,(thuộc) máy móc tự động,(thuộc) ô tô
solubility,",sɔlju'biliti",tính hoà tan được,,
cart,kɑ:t,"xe bò, xe ngựa (hai bánh để chở hàng)",(từ lóng) ở trong tình thế lúng túng khó khăn,"làm ngược, làm trái khoáy; lấy kết quả làm nguyên nhân"
allotment,ə'lɔtmənt,"sự phân công, sự giao việc (phần việc); sự định dùng (một số tiền vào việc gì)","sự chia phần, sự phân phối; sự định phần","phần được chia, phần được phân phối"
cellulose,'seljulous,(hoá học) xenluloza,,
urgency,' :d  nsi,"sự gấp rút, sự cần kíp, sự khẩn cấp, sự cấp bách","sự khẩn nài, sự năn nỉ",
nasal,'neizəl,(thuộc) mũi,âm mũi,
discretionary,dis'kreʃnəri,"được tự do làm theo ý mình, tuỳ ý mình",,
coupon,'ku:pɔn,"vé, cuống vé; phiếu (mua hàng, thực phẩm, vải...)",phiếu thưởng hiện vật; phiếu dự xổ số (kèm với hàng mua),
congestion,kən'dʤestʃn,"sự đông nghịt, sự tắt nghẽn (đường sá...)",(y học) sự sung huyết,
infrared,,(lý) hồng ngoại,,
sch,,trường học (school),,
ecclesiastical,"i,kli:zi'ætik","(tôn giáo) (từ hiếm,nghĩa hiếm) (thuộc) giáo hội; (thuộc) thầy tu",thầy tu,
prof,,giáo sư (đại học),"<Mỹ> giảng viên (đại học, cao đẳng)",<đùa> giáo sư
proprietor,proprietor,"chủ, người sở hữu",,
slab,slæb,phiến đá mỏng,tấm ván bìa,"thanh, tấm"
executor,ig'zekjutə,"người thực hiện, người thi hành; người thực hiện, người thi hành",(pháp lý) người thi hành di chúc,người phụ trách tác phẩm chưa in (của một nhà văn)
rotary,'routəri,quay,máy quay; máy in quay,"chỗ đường vòng (phải đường vòng qua bục công an... không đi thẳng được) ((cũng) roundabout,  traffic-circle)"
cocaine,kə'kein,côcain,,
swiss,swis,(thuộc) Thụy sĩ,người Thụy sĩ,
odor,'oudə,"(từ Mỹ,nghĩa Mỹ) (như) odour",,
tier,'taiə,"tầng, lớp","bậc (của một hội trường, một giảng đường)",bậc thang (trên một cao nguyên)
matrices,'meitriks,"(giải phẫu) tử cung, dạ con","(kỹ thuật) khuôn cối, khuôn dưới",(toán học) ma trận
electromagnetic,i'lektroumæg'neik,điện tử,,
ventral,'ventrəl,(giải phẫu); (động vật học) (thuộc) bụng; ở bụng; (thực vật học) ở mặt bụng,,
unequal,'ʌn'i:kwəl,"không bằng, không ngang, không đều",thật thường,không bình đẳng
hamlet,'hæmlit,"làng nhỏ; xóm, thôn",,
judaism,'dʤu:deiizm,đạo Do thái,,
buddhism,'budizm,đạo Phật,,
siege,si:dʤ,"sự bao vây, sự vây hãm","(từ Mỹ,nghĩa Mỹ),  (thông tục) thời kỳ khó khăn lâu dài, thời kỳ o bế lâu dài","(từ cổ,nghĩa cổ) bao vây, vây hãm"
mutation,mju:'teiʃn,"sự thay đổi, sự biến đổi","sự điều động đổi lẫn nhau, sự hoán chuyển",(sinh vật học) đột biến
shah,ʃɑ:,"vua Ba-tư, sa",,
meadow,'medou,"đồng cỏ, bãi cỏ",,
null,nʌl,"vô hiệu, không có hiệu lực","vô dụng, vô giá trị","không có cá tính, không biểu lộ tâm tính"
visibility,",vizi'biliti",tính chất có thể trông thấy được,"tính rõ ràng, tính rõ rệt, tính minh bạch",
counterpart,'kauntəpɑ:t,"bản sao, bản đối chiếu",người giống hệt (người khác); vật giống hệt (vật khác),"bộ phận tương ứng, tổ chức tương ứng, bên trong tương ứng; vật bổ sung, người bổ sung"
graphite,'græfait,Grafit,than chì,
lipid,'lipid,(hoá học) Lipit,,
helium,'hi:ljəm,(hoá học) heli,,
rec,,sân chơi (recreation ground),viết tắt,sân chơi (recreation ground)
grocery,'grousəri,việc buôn bán tạp phẩm,cửa hàng tạp phẩm,(số nhiều) hàng tạp hoá và thực phẩm phụ
recess,ri'ses,thời gian ngừng họp (quốc hội...),"(từ Mỹ,nghĩa Mỹ) kỳ nghỉ (trường trung học, đại học)","(từ Mỹ,nghĩa Mỹ) giờ giải lao, giờ ra chơi chính (trường học)"
topography,tə'pɔgrəfi,phép đo vẽ địa hình,"địa thế, địa hình",địa chỉ
homeland,'houmlænd,"quê hương, tổ quốc, xứ sở",,
lump,lʌmp,"cục, tảng, miếng","cái bướu, chỗ sưng u lên, chỗ u lồi lên","cả mớ, toàn bộ, toàn thể"
devise,di'vaiz,sự để lại (bằng chúc thư),di sản (bất động sản),"nghĩ ra, đặt (kế hoạch), sáng chế, phát minh"
porous,'pɔ:rəs,"rỗ, thủng tổ ong",xốp,
sanctuary,'sæɳktjuəri,"nơi tôn nghiêm (nhà thờ, chùa chiền)","nơi bí ẩn, chỗ thầm kín","nơi trú ẩn, nơi trốn tránh, nơi cư trú"
fuzzy,'fʌzi,"sờn, xơ","xoắn, xù (tóc)","mờ, mờ nhạt"
curvature,'kə:vətʃə,sự uốn cong; sự bị uốn cong; sự vẹo (xương),(toán học) độ cong,
digit,'didʤit,"ngón chân, ngón tay",ngón (bề ngang ngón tay dùng làm đơn vị đo),"(thiên văn học) ngón (một phần mười hai đường kính mặt trời hoặc mặt trăng để đo nhật thực, nguyệt thực)"
vulnerability,",vʌlnərə'biliti","tính chất có thể bị tổn thương; tính chất có thể bị tấn công, tính chất có thể công kích được ((nghĩa đen) & (nghĩa bóng))",,
mole,moul,đê chắn sóng,nốt ruồi,(động vật học) chuột chũi
adequacy,'ædikwəsi,"sự đủ, sự đầy đủ","sự tương xứng, sự đứng đáng; sự thích hợp, sự thích đáng, sự thoả đáng",
constable,'kʌnstəbl,"cảnh sát, công an","(sử học) nguyên soái; đốc quân, đốc hiệu",mang công mắc nợ
phi,fai,Fi (chữ cái Hy lạp),,
pathological,",pæθə'lɔdʤik",(thuộc) bệnh học; (thuộc) bệnh lý,,
deflection,di'flekʃn,"sự lệch, sự chệch hướng, sự trẹo đi; độ lệch",(toán học) sự đổi dạng,"(kỹ thuật) sự uốn xuống, sự võng xuống; độ uốn, độ võng"
tactical,'tæktikəl,(thuộc) chiến thuật,"(nghĩa bóng) khôn khéo, tài tình, nhiều mưu lược",
compass,'kʌmpəs,com-pa ((cũng) a pair of compasses),la bàn,"vòng điện, phạm vi, tầm"
pharmaceutical,",fɑ:mə'sju:tikəl",(thuộc) dược khoa,,
imaginative,i'mædʤinətiv,"tưởng tượng, không có thực","hay tưởng tượng, giàu tưởng tượng",có tài hư cấu
communion,kə'mju:njən,sự cùng chia sẻ,"sự giao thiệp, sự liên lạc; quan hệ; sự cảm thông",nhóm đạo (nhóm người cùng chung một tín ngưỡng)
eventual,i'ventjuəl,"ngộ xảy ra, có thể xảy ra","sẽ được dẫn tới, là kết quả của; cuối cùng",
condensation,",kɔnden'seiʃn",sự hoá đặc (chất nước); sự ngưng (hơi); sự tụ (ánh sáng),khối đặc lại,"sự cô đọng (lời, văn...)"
anesthesia,",ænis'θi:zjə",sự mất cảm giác,"(y học) sự gây mê, sự gây tê",
disarmament,dis'ɑ:məmənt,"sự giảm quân bị, sự giải trừ quân bị",,
aquatic,ə'kwætik,"sống ở nước, mọc ở nước","(thể dục,thể thao) chơi ở dưới nước (ví dụ bóng nước...)",
volcanic,vɔl'kænik,(thuộc) núi lửa,"nóng nảy, hung hăng, sục sôi (tính tình...)",
thyroid,'θairɔid,(giải phẫu) (thuộc) tuyến giáp,(giải phẫu) tuyến giáp,
unconstitutional,"'ʌn,kɔnsti'tju:ʃənl",trái hiến pháp,,
premise,'premis,(triết học) tiền đề,(số nhiều) những cái kể trên; (pháp lý) tài sản kể trên,"(số nhiều) sinh cơ, nhà cửa, vườn tược"
peat,pi:t,than bùn,"cục than bùn, tảng than bùn",(định ngữ) (thuộc) than bùn
victorian,,có những tính chất và quan điểm được gán cho người thuộc lớp trung lưu ở Anh vào thế kỷ 19,người sống dưới triều đại của Nữ hoàng Victoria,
prudent,prudent,"thận trọng, cẩn thận",khôn ngoan,
masonry,'meisnri,nghề thợ nề,"công trình nề, phần xây nề (trong một cái nhà)",
cognition,kɔg'niʃn,(triết học) nhận thức,trí thức hiểu biết,
famine,'fæmin,nạn đói kém,sự khan hiếm,
rupture,'rʌptʃə,"sự đoạn tuyệt, sự tuyệt giao, sự cắt đứt; sự gián đoạn","(y học) sự vỡ, sự đứt, sự gãy, sự nứt, sự rách, sự thủng (ruột)",(y học) sự thoát vị
locus,'loukəs,"địa điểm, nơi, chỗ",(toán học) quỹ tích,
stainless,'steinlis,"không vết dơ, trong trắng, trong sạch (tiếng tăm, tên tuổi)",không gỉ (kim loại),
endorsement,in'dɔ:smənt,"sự chứng thực đằng sau (séc...); lời viết đằng sau, lời ghi đằng sau (một văn kiện)",sự xác nhận; sự tán thành,
adherence,əd'hiərəns,"sự dính chặt, sự bám chặt","sự tham gia, sự gia nhập (đảng phái...)","sự tôn trọng triệt để; sự trung thành với, sự gắn bó với; sự giữ vững (ý kiến, lập trường...)"
chromium,'kroumjəm,(hoá học) crom,,
irony,'aiəni,"giống thép, giống gang","sự mỉa, sự mỉa mai, sự châm biếm",Socratic
autobiography,",ɔ:toubai'ɔgrəfi",sự viết tự truyện,tự truyện,
persecution,",pə:si'kju:ʃn","sự khủng bố, sự ngược đãi, sự hành hạ",chứng lo cuồng bị khủng bố ngược đãi,
brow,brau,"mày, lông mày",trán,bờ (dốc...); đỉnh (đồi...)
infancy,'infənsi,"tuổi còn ãm ngửa, tuổi thơ ấu",lúc còn trứng nước,(pháp lý) thời kỳ vị thành niên
setup,,cơ cấu của một tổ chức,mưu mô sắp đặt để lừa người,"cài đặt, thiết lập"
silt,silt,"bùn, phù sa (ở hải cảng, ở cửa sông...)","nghẽn bùn, đầy bùn","làm đầy bùn, làm ngẽn bùn"
deduct,di'dʌkt,"lấy đi, khấu đi, trừ đi","sự lấy đi, sự khấu đi, sự trừ đi","sự suy ra, sự luận ra, sự suy luận, sự suy diễn"
hepatic,hi'pætik,(thuộc) gan,bổ gan,màu gan
biochemical,'baiou'kemikəl,(thuộc) hoá sinh,,
diminish,di'miniʃ,"bớt, giảm, hạ bớt, giảm bớt; thu nhỏ",,
gastric,'gæstrik,(thuộc) dạ dày,,
rust,rʌst,"gỉ (sắt, kim loại)","(nghĩa bóng) sự cùn trí nhớ, sự kém trí nhớ",(thực vật học) bệnh gỉ sắt
remuneration,"ri,mju:nə'reiʃn","sự thưởng, sự trả công, sự đền đáp",tiền thù lao,
syntax,'sintæks,(ngôn ngữ học) cú pháp,,
congenital,kən'dʤenitl,bẩm sinh,,
dep,,"(vt của departed, departing, departure) ra đi, sự ra đi",,
nozzle,'nɔzl,"miệng, vòi (ấm)","(từ Mỹ,nghĩa Mỹ),  (từ lóng) mũi, mồm",
traumatic,trɔ:'mætik,(y học) (thuộc) chấn thương,,
bandwidth,,"(Tech) dải thông, bề rộng băng tần, dãy sóng",,
prerequisite,'pri:'rekwizit,"cần trước hết, đòi hỏi phải có trước hết","điều cần trước hết, điều kiện tiên quyết, điều kiện quyết định trước hết",
hispanic,,thuộc về Tây Ban Nha và Bồ Đào Nha,,
harmonic,hɑ:'mɔnik,"hài hoà, du dương",(toán học) điều hoà,(âm nhạc) hoà âm
recourse,ri'kɔ:s,"sự nhờ đến, sự cầu đến, sự trông cậy vào","(từ hiếm,nghĩa hiếm) người trông cậy",
inhibit,in'hibit,"ngăn chặn, hạn chế, kiềm chế","ngăn cấm, cấm",(hoá học) (tâm lý học); (sinh vật học) ức chế
lag,læg,người tù khổ sai,án tù khổ sai,bắt giam
observatory,əb'zə:vətri,đài thiên văn,"đài quan trắc, đài quan sát; tháp canh, chòi canh",
delinquent,di'liɳkwənt,"có tội, phạm tội, lỗi lầm","chểnh mảng, lơ là nhiệm vụ","(từ Mỹ,nghĩa Mỹ) không trả đúng kỳ hạn (nợ, thuế...)"
tho,,viết tắt của though,,
enrichment,in'ritʃmənt,"sự làm giàu, sự làm giàu thêm, sự làm phong phú","sự làm tốt thêm, sự làm màu mỡ thêm, cái làm phong phú thêm",(y học) sự cho vitamin vào (thức ăn...)
movable,'mu:vəbl,"di động, tính có thể di chuyển",,
relocation,,sự di chuyển tới; sự xây dựng lại,,
mitigation,",miti'geiʃn","sự làm nhẹ, sự làm dịu",,
misc,,"(viết tắt)tạp hoá linh tinh, pha tạp, hỗn hợp",,
maximize,'mæksimaiz,làm tăng lên đến tột độ,,
morrow,'mɔrou,(thơ ca) ngày hôm sau,"(từ cổ,nghĩa cổ) buổi sáng",
hydrolysis,hai'drɔlisis,(hoá học) sự thuỷ phân,,
modulus,,(Econ) Giá trị tuyệt đối.,,
veterinary,'vetərinəri,(thuộc) thú y,(như) veterinarian,
suction,'sʌkʃn,"sự mút, sự hút",,
monograph,'mɔnəgrɑ:f,chuyên khảo,,
infusion,in'fju:ʤn,sự pha; chất để pha,"nước pha, nước sắc","sự truyền, sự truyền cho"
allegiance,ə'li:dʤəns,lòng trung thành (nghĩa đen) & (nghĩa bóng)),"bổn phận đối với vua, bổn phận đối với chính phủ (của người dân)",
withstand,wi 'st nd,"chống lại, chống cự; chịu đựng",,
predominant,pri'dɔminənt,"chiếm ưu thế, trội hơn hẳn",,
hepatitis,",hepə'taitis",(y học) bệnh viêm gan,,
referendum,",refə'rendəm",cuộc trưng cầu ý dân,,
internally,,"bên trong, nội tại",,
monarchy,'mɔnəki,nền quân chủ; chế độ quân chủ,nước (theo chế độ) quân ch,
hydroxide,hai'drɔksaid,(hoá học) hyddroxyt,,
integer,'intidʤə,(toán học) số nguyên,"cái nguyên, vật trọn vẹn, tổng thể, toàn bộ",
alkaline,'ælkəlain,(hoá học) kiềm,,
remedial,ri'mi:djəl,"(thuộc) sự chữa bệnh, (thuộc) sự điều trị; để chữa bệnh, để điều trị",(thuộc) sự sửa chữa; để sửa chữa,
skeletal,'skelitl,(thuộc) bộ xương; có tính chất bộ xương,,
benign,bi'nain,lành; tốt; nhân từ,ôn hoà (khí hậu); tốt (đất đai); nhẹ (bệnh); lành (u),
benzene,'benzi:n,(hoá học) Benzen ((cũng) benzol),(thương nghiệp) (như) benzine,
ethyl,'eθil,(hoá học) Etyla,,
preacher,'pri:tʃə,"người thuyết giáo, người thuyết pháp","người hay thuyết, người hay lên mặt dạy đời",
metabolic,",metə'bɔlik",(sinh vật học) (thuộc) sự trao đổi vật chất,,
anemia,,<y> bệnh thiếu máu,,
fiduciary,fi'dju:ʃjəri,uỷ thác (di sản),tín dụng (tiền tệ),(pháp lý) người được uỷ thác
apprehension,",æpri'henʃn","sự sợ, sự e sợ","sự hiểu, sự lĩnh hội, sự tiếp thu, sự nắm được (ý nghĩa...)","sự bắt, sự nắm lấy, sự tóm lấy"
bureaucratic,",bjərou'krætik","(thuộc) quan lại, (thuộc) công chức",quan liêu,
fury,'fjuəri,"sự giận dữ, sự thịnh nộ, sự điên tiết","sự ham mê, sự cuồng nhiệt","sự ác liệt, sự mãnh liệt"
drastic,'dræstik,"tác động mạnh mẽ, quyết liệt","(y học) xổ mạnh, tẩy mạnh",
hereditary,hi'reditəri,"di truyền, cha truyền con nối",,
sac,sæk,"(sinh vật học); (y học) túi, bao",(như) sack,
hierarchical,",haiə'rɑ:kik","có thứ bậc, có tôn ti",,
concurrence,kən'kʌrəns,"sự trùng nhau, sự xảy ra đồng thời","sự hợp lực, sự góp vào","sự tán thành, sự đồng ý, sự nhất trí"
indefinitely,,mập mờ,"vô hạn định, không biết đến bao giờ",
baptism,'bæptizm,(tôn giáo) lễ rửa tội,sự thử thách đầu tiên,"sự đặt tên (cho tàu, chuông nhà thờ...)"
morphological,",mɔ:fə'lɔdʤik",(thuộc) hình thái học,,
ultra,'ʌltrə,"cực, cực đoan, quá khích","người cực đoan, người quá khích",
scarcity,'skeəsiti,"sự khan hiếm, sự thiếu thốn, sự khó tìm",,
interchange,'intə'tʃeindʤ,"sự trao đổi lẫn nhau, sự thay thế lẫn nhau",sự đổi chỗ cho nhau,sự xen kẽ nhau
dysfunction,,cũng disfunction,(y học) sự hoạt động khác thường của một cơ quan trong cơ thể,
slate,sleit,"đá bảng, đá",ngói đá đen,bảng đá (của học sinh)
technician,tek'niʃn,"nhà kỹ thuật, nhà chuyên môn",,
pesticide,'pestisaid,thuốc trừ vật hại (sâu chuột làm hại hoa màu),,
socioeconomic,,kinh tế xã hội,,
apportionment,ə'pɔ:ʃnmənt,"sự chia ra từng phần, sự chia thành lô",,
heterogeneous,",hetəroudʤi'njəs","hỗn tạp, khác thể, không đồng nhất",,
ceramics,si'ræmiks,thuật làm đồ gốm,,
fatty,'fæti,béo; như mỡ; có nhiều mỡ,phát phì,có đọng mỡ
propulsion,propulsion,"sự đẩy đi, sự đẩy tới",(nghĩa bóng) sự thúc đẩy; sức thúc đẩy,
retardation,",ri:tɑ:'deiʃn","sự chậm, sự trễ",,
excretion,eks'kri:ʃn,"sự bài tiết, sự thải ra",chất bài tiết,
concur,kən'kə:,"trùng nhau, xảy ra đồng thời","kết hợp lại, góp vào","đồng ý, tán thành, nhất trí"
cuban,'kju:bən,(thuộc) Cu-ba,người Cu-ba,
mob,mɔb,đám đông,"dân chúng, quần chúng, thường dân",đám đông hỗn tạp
deg,,"(vt, của degree) độ(nhiệt...)",,
reluctance,ri'lʌktəns,"sự miễn cưỡng, sự bất đắc dĩ, sự không thích, sự không sẵn lòng (làm việc gì)",(điện học) từ tr,
reversible,ri'və:səbl,phải trả lại,"không có mặt trái, hai mặt như nhau (vải)","(vật lý); (toán học) thuận nghịch, nghịch được"
preferential,",prefə'renʃəl","ưu đâi, dành ưu tiên cho; được ưu đâi, được ưu tiên",,
unilateral,'ju:ni'lætərəl,"ở về một phía, một bên","một bên, đơn phương",
groove,gru:v,"đường xoi, đường rânh (đục trên tấm ván; trên đĩa hát...), đường rạch khía (trong nòng súng...)","nếp sông đều đều, thói quen, thói cũ, đường mòn","(từ Mỹ,nghĩa Mỹ),  (thông tục) trơn tru, thông đồng, bén gót"
aromatic,",ærou'mætik",thơm,,
agreeable,ə'griəbl,"dễ chịu, dễ thương","vừa ý, thú, khoái","(thông tục) vui lòng, sẵn sàng, tán thành, sẵn sàng đồng ý"
psychotherapy,'saikou'θerəpi,(y học) phép chữa bằng tâm lý,,
recurrence,ri'kʌrəns,sự trở lại (một vấn đề...),sự trở lại trong trí nhớ,"sự tái diễn, sự diễn lại"
ordnance,'ɔ:dnəns,"pháo, súng lớn","ban quân nhu, ban hậu cần","(từ Mỹ,nghĩa Mỹ) súng ống đạn dược"
bowel,'bauəl,(giải phẫu) ruột,(số nhiều) lòng ((nghĩa đen) & (nghĩa bóng)),"(số nhiều) tình thương, lòng trắc ẩn"
shipbuilding,"'ʃip,bildiɳ",nghề đóng tàu,,
differentiate,",difə'renʃieit",phân biệt,(toán học) lấy vi phân,"trở thành khác biệt, khác biệt"
optics,'ɔptiks,quang học,,
feeble,'fi:bl,"yếu, yếu đuối","kém, nhu nhược","lờ mờ, không rõ"
hemorrhage,'heməridʤ,"(y học) sự chảy máu, sự xuất huyết",,
contour,'kɔntuə,"đường viền, đường quanh",đường nét,"(từ Mỹ,nghĩa Mỹ) sự thể, diễn biến của sự việc, tình huống, tình trạng"
sperm,spə:m,(sinh vật học) tinh dịch,(như) spermatozoon,(như) sperm-whale
mon,,thứ Hai (Monday),viết tắt,thứ Hai (Monday)
incoming,"'in,kʌmiɳ","sự vào, sự đến","(số nhiều) thu nhập, doanh thu, lợi tức","vào, mới đến"
fragile,'frædʤail,"dễ vỡ, dễ gây, dễ hỏng; mỏng mảnh, mỏng manh ((nghĩa đen) & (nghĩa bóng))","yếu ớt, mảnh dẻ",
cessation,se'seiʃn,"sự dừng, sự ngừng, sự đình, sự chấm dứt",,
assimilation,"ə,simi'leiʃn",sự tiêu hoá ((nghĩa đen) & (nghĩa bóng)),sự đồng hoá,
manifold,'mænifould,rất nhiều; nhiều vẻ,in thành nhiều bản,
incompatible,",inkəm'pætəbl","(+ with) không hợp với, không thích hợp với, không tương hợp với, kỵ nhau","xung khắc, không hợp nhau",
invaluable,in'væljuəbl,vô giá,,
venous,'vi:nəs,(thuộc) tĩnh mạch,(như) venose,
periphery,pə'rifəri,chu vi,"ngoại vi, ngoại biên",
terrestrial,ti'restriəl,"(thuộc) đất, (thuộc) trái đất","ở trên mặt đất, ở thế gian","(động vật học) ở cạn, sống trên mặt đất"
tubular,'tju:bjulə,hình ống,có ống,
optic,'ɔptik,(thuộc) mắt,(thuộc) thị giác,(đùa cợt) con mắt
deprivation,",depri'veiʃn",sự mất,"sự lấy đi, sự tước đoạt",sự cách chức (mục sư...)
infinitely,,"vô vàn, vô cùng, rất nhiều",,
dielectric,,(Tech) điện môi,,
masculine,'mɑ:skjulin,(thuộc) giống đực; (thuộc) đàn ông,có những đức tính như đàn ông,(ngôn ngữ học) (thuộc) giống đực
metaphysical,",metə'fizikəl",siêu hình,"lý thuyết suông, trừu tượng",
